invoice_id,job_id,customer_id,segment,invoice_date,paid_date,amount
INV01184,J01184,C0323,Commercial,2026-03-11,2026-03-22,270.74
INV01185,J01185,C0163,Residential,2025-10-03,2025-10-11,78.15
INV01186,J01186,C0277,Residential,2025-11-09,2025-11-18,896.74
INV01187,J01187,C0293,Commercial,2025-10-30,2025-11-23,5279.61
INV01188,J01188,C0311,Commercial,2025-09-12,2025-09-26,654.79
INV01189,J01189,C0189,Residential,2026-05-15,2026-05-21,422.78
INV01190,J01190,C0194,Residential,2026-03-19,2026-04-07,781.51
INV01191,J01191,C0290,Residential,2025-08-10,,6520.98
INV01192,J01192,C0242,Residential,2026-03-28,2026-04-12,763.86
INV01193,J01193,C0119,Residential,2025-12-16,2025-12-26,5752.6
INV01194,J01194,C0181,Commercial,2026-01-26,2026-02-11,592.32
INV01195,J01195,C0065,Property Management,2026-01-31,2026-03-23,8384.01
INV01196,J01196,C0175,Residential,2026-05-07,2026-05-07,2647.38
INV01197,J01197,C0233,Residential,2026-05-20,2026-05-25,3286.87
INV01198,J01198,C0221,Commercial,2025-08-21,2025-09-09,192.44
INV01199,J01199,C0066,Residential,2026-01-15,2026-01-27,141.7
INV01200,J01200,C0038,Property Management,2025-12-20,2026-03-03,7932.49
INV01201,J01201,C0359,Residential,2026-02-09,2026-02-14,2163.43
INV01202,J01202,C0304,Commercial,2025-08-12,2025-08-16,488.39
INV01203,J01203,C0119,Residential,2026-04-28,2026-05-04,2602.84
INV01204,J01204,C0197,Property Management,2026-02-04,2026-04-01,2660.16
INV01205,J01205,C0143,Residential,2025-10-16,2025-10-24,164.34
INV01206,J01206,C0115,Property Management,2025-11-18,2026-01-08,141.4
INV01207,J01207,C0050,Property Management,2025-10-27,2026-01-16,2358.48
INV01208,J01208,C0251,Residential,2026-04-03,2026-04-08,7862.03
INV01209,J01209,C0152,Residential,2026-02-13,2026-02-23,657.36
INV01210,J01210,C0071,Commercial,2026-03-10,2026-03-20,4481.31
INV01211,J01211,C0081,Residential,2025-10-22,2025-11-11,6542.36
INV01212,J01212,C0222,Residential,2026-06-27,2026-07-15,270.31
INV01213,J01213,C0126,Commercial,2026-05-17,2026-06-04,281.79
INV01214,J01214,C0068,Residential,2025-10-04,2025-10-18,89.89
INV01215,J01215,C0252,Commercial,2025-07-02,2025-07-11,162.06
INV01216,J01216,C0248,Residential,2026-01-11,2026-01-15,6170.58
INV01217,J01217,C0408,Property Management,2026-06-08,2026-07-18,122.25
INV01218,J01218,C0167,Property Management,2025-11-25,2026-01-27,121.41
INV01219,J01219,C0397,Residential,2025-12-25,2026-01-11,204.56
INV01220,J01220,C0260,Residential,2025-07-15,2025-07-22,2380.79
INV01221,J01221,C0201,Property Management,2026-06-11,2026-09-06,766.32
INV01222,J01222,C0158,Residential,2025-10-21,2025-10-29,513.35
INV01223,J01223,C0310,Residential,2025-08-26,2025-09-02,577.84
INV01224,J01224,C0033,Residential,2025-12-18,2025-12-27,658.45
INV01225,J01225,C0149,Residential,2026-04-01,2026-04-01,193.97
INV01226,J01226,C0387,Residential,2025-07-07,2025-07-07,443.61
INV01227,J01227,C0140,Residential,2025-10-26,2025-11-08,7399.53
INV01228,J01228,C0038,Property Management,2025-11-16,2026-01-12,6527.06
INV01229,J01229,C0377,Residential,2026-04-04,2026-04-11,485.86
INV01230,J01230,C0141,Residential,2026-02-03,2026-02-12,269.16
INV01231,J01231,C0143,Residential,2025-10-22,2025-11-01,152.32
INV01232,J01232,C0391,Property Management,2026-03-12,2026-04-01,160.6
INV01233,J01233,C0245,Residential,2025-10-27,2025-11-07,117.24
INV01234,J01234,C0251,Residential,2025-08-18,2025-09-03,488.57
INV01235,J01235,C0393,Property Management,2026-04-17,2026-06-15,5963.14
INV01236,J01236,C0138,Commercial,2026-06-18,2026-07-02,179.44
INV01237,J01237,C0237,Commercial,2026-05-30,2026-06-03,7169.66
INV01238,J01238,C0193,Residential,2025-08-23,,105.67
INV01239,J01239,C0254,Residential,2025-08-28,2025-09-08,514.65
INV01240,J01240,C0151,Residential,2025-11-29,2025-12-11,7819.66
INV01241,J01241,C0149,Residential,2026-04-15,2026-04-23,452.09
INV01242,J01242,C0108,Commercial,2025-11-06,,145.22
INV01243,J01243,C0163,Residential,2026-03-26,2026-04-07,106.22
INV01244,J01244,C0276,Residential,2025-10-05,2025-10-15,5768.12
INV01245,J01245,C0322,Residential,2026-05-22,,3279.13
INV01246,J01246,C0393,Property Management,2025-12-04,2026-01-24,482.29
INV01247,J01247,C0144,Residential,2025-09-17,2025-09-30,4569.95
INV01248,J01248,C0396,Commercial,2026-01-13,,797.38
INV01249,J01249,C0002,Residential,2026-02-28,2026-03-16,7586.84
INV01250,J01250,C0166,Residential,2025-09-23,2025-10-02,80.83
INV01251,J01251,C0257,Commercial,2026-02-27,2026-03-06,732.01
INV01252,J01252,C0163,Residential,2025-12-29,2026-01-01,3232.85
INV01253,J01253,C0287,Residential,2025-11-20,2025-12-06,409.66
INV01254,J01254,C0013,Residential,2026-05-30,2026-06-08,806.3
INV01255,J01255,C0192,Commercial,2026-05-12,2026-05-24,4202.43
INV01256,J01256,C0049,Residential,2025-07-03,2025-07-11,4259.81
INV01257,J01257,C0204,Residential,2026-05-28,2026-06-20,1918.58
INV01258,J01258,C0324,Residential,2025-07-16,2025-07-27,109.09
INV01259,J01259,C0015,Residential,2025-08-23,2025-09-01,911.99
INV01260,J01260,C0327,Residential,2025-08-31,2025-08-31,586.09
INV01261,J01261,C0364,Property Management,2025-07-09,2025-07-29,318.45
INV01262,J01262,C0342,Commercial,2026-06-06,2026-06-15,176.72
INV01263,J01263,C0023,Commercial,2025-08-12,2025-08-12,323.27
INV01264,J01264,C0288,Residential,2025-07-02,2025-07-08,2746.85
INV01265,J01265,C0047,Property Management,2026-02-23,2026-04-08,4595.01
INV01266,J01266,C0327,Residential,2025-09-25,2025-09-29,226.2
INV01267,J01267,C0028,Property Management,2025-10-06,2025-11-16,377.24
INV01268,J01268,C0091,Residential,2025-10-05,2025-10-31,4444.05
INV01269,J01269,C0231,Residential,2026-01-03,2026-01-17,780.65
INV01270,J01270,C0178,Commercial,2025-09-18,2025-09-21,6817.64
INV01271,J01271,C0263,Residential,2026-04-09,2026-04-18,3888.2
INV01272,J01272,C0072,Residential,2026-06-03,2026-06-13,422.97
INV01273,J01273,C0005,Property Management,2025-12-13,2026-02-23,4452.5
INV01274,J01274,C0240,Residential,2025-12-31,2026-01-07,3276.3
INV01275,J01275,C0243,Residential,2026-06-21,2026-07-01,198.27
INV01276,J01276,C0391,Property Management,2025-12-01,2026-01-29,1510.39
INV01277,J01277,C0263,Residential,2026-04-30,2026-05-11,263.79
INV01278,J01278,C0340,Residential,2026-04-17,2026-04-27,353.24
INV01279,J01279,C0085,Commercial,2025-12-25,2025-12-29,109.54
INV01280,J01280,C0224,Residential,2025-10-03,2025-10-05,3704.93
INV01281,J01281,C0052,Property Management,2026-03-02,2026-03-31,424.82
INV01282,J01282,C0199,Property Management,2026-02-23,2026-04-18,3919.61
INV01283,J01283,C0202,Property Management,2026-06-11,2026-08-14,158.97
INV01284,J01284,C0189,Residential,2026-05-08,2026-05-16,368.39
INV01285,J01285,C0256,Residential,2025-08-09,2025-08-23,4252.64
INV01286,J01286,C0160,Residential,2026-02-03,2026-02-12,381.14
INV01287,J01287,C0055,Residential,2025-09-22,2025-09-29,149.9
INV01288,J01288,C0066,Residential,2025-07-07,2025-07-16,478.83
INV01289,J01289,C0156,Commercial,2026-01-22,2026-01-27,144.67
INV01290,J01290,C0365,Residential,2026-03-15,2026-03-21,434.54
INV01291,J01291,C0077,Residential,2026-03-30,2026-04-12,89.91
INV01292,J01292,C0025,Residential,2026-05-11,,109.86
INV01293,J01293,C0218,Residential,2026-05-03,2026-05-15,436.22
INV01294,J01294,C0229,Residential,2025-12-30,2026-01-09,131.53
INV01295,J01295,C0044,Residential,2026-01-19,2026-01-31,6195.92
INV01296,J01296,C0125,Property Management,2025-12-24,2026-01-26,143.91
INV01297,J01297,C0191,Commercial,2025-07-21,2025-07-21,3729.72
INV01298,J01298,C0327,Residential,2026-03-20,2026-03-28,7995.6
INV01299,J01299,C0060,Residential,2026-05-31,2026-05-31,8261.87
INV01300,J01300,C0294,Commercial,2025-11-02,2025-11-05,810.6
INV01301,J01301,C0205,Residential,2026-06-09,2026-06-20,1163.92
INV01302,J01302,C0237,Commercial,2025-09-05,2025-09-11,3417.51
INV01303,J01303,C0314,Property Management,2025-12-14,2026-02-17,4811.86
INV01304,J01304,C0286,Residential,2025-12-16,2025-12-26,90.65
INV01305,J01305,C0358,Property Management,2026-03-13,2026-05-11,4152.08
INV01306,J01306,C0177,Residential,2025-08-10,2025-09-01,81.23
INV01307,J01307,C0080,Residential,2026-02-17,2026-02-20,121.86
INV01308,J01308,C0381,Residential,2025-07-12,2025-08-03,3125.04
INV01309,J01309,C0112,Residential,2025-09-02,2025-09-15,4767.83
INV01310,J01310,C0385,Residential,2026-01-22,2026-01-31,117.53
INV01311,J01311,C0275,Residential,2026-06-06,2026-06-16,572.76
INV01312,J01312,C0205,Residential,2026-02-16,2026-02-16,329.97
INV01313,J01313,C0335,Property Management,2025-08-20,2025-09-22,143.77
INV01314,J01314,C0293,Commercial,2026-05-09,2026-05-15,7892.89
INV01315,J01315,C0012,Residential,2026-02-27,2026-03-11,7957.79
INV01316,J01316,C0371,Residential,2025-09-21,,140.6
INV01317,J01317,C0106,Residential,2025-11-28,2025-11-30,6965.61
INV01318,J01318,C0329,Residential,2025-09-29,,83.34
INV01319,J01319,C0384,Residential,2026-02-22,,3693.94
INV01320,J01320,C0367,Residential,2025-08-06,2025-08-15,159.39
INV01321,J01321,C0150,Residential,2026-02-10,2026-02-21,135.87
INV01322,J01322,C0404,Property Management,2026-03-19,2026-05-13,84.3
INV01323,J01323,C0212,Commercial,2025-08-27,2025-09-03,521.4
INV01324,J01324,C0364,Property Management,2025-12-16,2026-02-09,6449.46
INV01325,J01325,C0141,Residential,2026-02-16,2026-03-04,3404.96
INV01326,J01326,C0158,Residential,2026-01-06,2026-01-30,861.35
INV01327,J01327,C0076,Residential,2025-11-28,2025-12-12,495.87
INV01328,J01328,C0300,Residential,2026-04-25,2026-05-01,1832.58
INV01329,J01329,C0330,Residential,2026-03-02,2026-03-08,261.06
INV01330,J01330,C0247,Residential,2026-03-06,2026-03-11,271.2
INV01331,J01331,C0077,Residential,2025-12-06,2025-12-08,4758.57
INV01332,J01332,C0117,Residential,2026-02-21,2026-03-02,657.88
INV01333,J01333,C0229,Residential,2025-11-16,2025-11-30,6900.21
INV01334,J01334,C0354,Residential,2026-05-30,2026-05-30,7217.33
INV01335,J01335,C0268,Commercial,2025-10-06,2025-10-11,5316.57
INV01336,J01336,C0405,Residential,2025-08-20,2025-09-06,426.09
INV01337,J01337,C0292,Residential,2025-10-19,2025-10-29,75.72
INV01338,J01338,C0413,Commercial,2026-05-26,2026-06-07,6755.62
INV01339,J01339,C0169,Residential,2025-11-16,2025-11-28,113.05
INV01340,J01340,C0348,Commercial,2025-11-05,,592.89
INV01341,J01341,C0261,Commercial,2026-03-07,,324.6
INV01342,J01342,C0094,Residential,2026-02-12,2026-02-17,335.52
INV01343,J01343,C0351,Residential,2026-03-29,2026-04-06,97.5
INV01344,J01344,C0313,Residential,2026-01-19,2026-01-19,524.55
INV01345,J01345,C0135,Residential,2026-01-30,2026-02-04,3074.35
INV01346,J01346,C0158,Residential,2025-12-29,2026-01-07,497.71
INV01347,J01347,C0234,Residential,2026-01-26,2026-01-28,736.93
INV01348,J01348,C0165,Commercial,2025-11-28,2025-12-10,499.25
INV01349,J01349,C0055,Residential,2026-05-13,2026-05-31,80.58
INV01350,J01350,C0128,Residential,2025-07-24,2025-07-29,125.7
INV01351,J01351,C0146,Property Management,2025-11-19,2025-12-08,277.72
INV01352,J01352,C0302,Commercial,2026-01-28,2026-02-09,335.4
INV01353,J01353,C0272,Residential,2026-06-04,2026-06-04,4006.74
INV01354,J01354,C0396,Commercial,2026-06-24,2026-07-02,512.09
INV01355,J01355,C0131,Commercial,2025-12-18,2025-12-21,6580.25
INV01356,J01356,C0031,Commercial,2026-03-07,2026-03-23,955.68
INV01357,J01357,C0295,Residential,2025-12-15,2026-01-04,100.03
INV01358,J01358,C0045,Residential,2025-08-27,2025-09-17,478.44
INV01359,J01359,C0239,Residential,2026-06-16,2026-06-16,148.12
INV01360,J01360,C0271,Commercial,2026-05-28,2026-06-13,746.78
INV01361,J01361,C0200,Property Management,2025-11-28,2026-01-29,155.13
INV01362,J01362,C0395,Residential,2025-12-15,2025-12-20,136.61
INV01363,J01363,C0158,Residential,2025-10-05,2025-10-18,274.43
INV01364,J01364,C0168,Residential,2026-04-03,2026-04-04,809.39
INV01365,J01365,C0396,Commercial,2025-11-16,2025-11-23,5189.93
INV01366,J01366,C0381,Residential,2026-01-09,2026-01-19,541.33
INV01367,J01367,C0090,Property Management,2026-04-29,2026-06-05,6540.22
INV01368,J01368,C0213,Residential,2026-03-08,2026-03-16,333.69
INV01369,J01369,C0004,Commercial,2025-08-27,2025-09-07,103.5
INV01370,J01370,C0334,Residential,2025-12-06,2025-12-18,5304.17
INV01371,J01371,C0374,Residential,2026-02-27,2026-03-06,558.41
INV01372,J01372,C0391,Property Management,2025-09-18,2025-11-24,200.28
INV01373,J01373,C0215,Residential,2026-05-13,2026-05-19,111.59
INV01374,J01374,C0403,Residential,2025-10-01,2025-10-12,313.66
INV01375,J01375,C0402,Commercial,2025-11-13,2025-11-23,218.08
INV01376,J01376,C0194,Residential,2026-01-25,2026-01-27,1071.69
INV01377,J01377,C0244,Residential,2026-01-31,2026-02-05,6286.6
INV01378,J01378,C0244,Residential,2026-05-23,2026-06-05,921.87
INV01379,J01379,C0384,Residential,2025-08-19,2025-09-05,137.33
INV01380,J01380,C0381,Residential,2025-09-12,2025-09-19,3730.82
INV01381,J01381,C0364,Property Management,2025-10-03,2025-12-07,4429.68
INV01382,J01382,C0192,Commercial,2025-09-06,2025-09-06,662.84
INV01383,J01383,C0094,Residential,2026-01-14,2026-01-19,288.03
INV01384,J01384,C0097,Commercial,2026-03-04,2026-03-13,122.15
INV01385,J01385,C0226,Property Management,2026-05-15,2026-07-07,2118.11
INV01386,J01386,C0414,Commercial,2025-10-04,2025-10-13,4154.32
INV01387,J01387,C0401,Residential,2026-03-23,2026-04-02,2786.64
INV01388,J01388,C0282,Residential,2026-02-20,2026-03-09,7776.17
INV01389,J01389,C0420,Residential,2025-08-12,2025-08-28,669.45
INV01390,J01390,C0270,Residential,2025-07-09,2025-07-09,6565.24
INV01391,J01391,C0086,Property Management,2026-01-02,2026-02-21,5297.04
INV01392,J01392,C0143,Residential,2025-09-16,2025-10-05,95.41
INV01393,J01393,C0165,Commercial,2026-02-01,,85.21
INV01394,J01394,C0305,Residential,2025-12-07,2025-12-22,8571.94
INV01395,J01395,C0331,Residential,2025-11-02,2025-11-18,143.89
INV01396,J01396,C0064,Residential,2025-11-19,2025-11-19,557.51
INV01397,J01397,C0327,Residential,2025-11-19,2025-12-01,282.1
INV01398,J01398,C0064,Residential,2026-06-04,2026-06-09,115.59
INV01399,J01399,C0196,Commercial,2025-12-22,2026-01-01,4062.54
INV01400,J01400,C0116,Residential,2026-06-29,2026-07-04,114.21
INV01401,J01401,C0216,Commercial,2025-11-01,2025-11-05,79.25
INV01402,J01402,C0342,Commercial,2025-11-06,2025-11-18,785.41
INV01403,J01403,C0303,Property Management,2025-11-02,2026-02-01,107.53
INV01404,J01404,C0266,Residential,2026-05-07,2026-05-16,203.02
INV01405,J01405,C0049,Residential,2026-05-26,2026-06-02,4204.84
INV01406,J01406,C0178,Commercial,2026-02-01,2026-02-01,173.77
INV01407,J01407,C0111,Residential,2026-01-21,2026-01-30,163.27
INV01408,J01408,C0184,Residential,2025-07-15,2025-07-26,136.38
INV01409,J01409,C0358,Property Management,2025-07-25,2025-08-22,893.68
INV01410,J01410,C0386,Property Management,2026-04-07,2026-06-10,443.98
INV01411,J01411,C0157,Residential,2026-05-12,2026-05-23,3767.27
INV01412,J01412,C0136,Property Management,2025-10-04,2025-11-29,201.13
INV01413,J01413,C0009,Residential,2025-09-20,2025-10-02,237.97
INV01414,J01414,C0317,Residential,2026-04-13,2026-05-05,541.73
INV01415,J01415,C0367,Residential,2026-01-24,2026-02-09,2718.44
INV01416,J01416,C0116,Residential,2025-11-28,2025-12-12,6155.22
INV01417,J01417,C0126,Commercial,2026-03-11,2026-03-11,8100.76
INV01418,J01418,C0213,Residential,2025-07-11,2025-07-21,116.72
INV01419,J01419,C0362,Commercial,2026-01-21,2026-02-05,193.38
INV01420,J01420,C0183,Property Management,2025-10-29,2026-01-04,253.93
INV01421,J01421,C0402,Commercial,2026-04-02,2026-04-11,692.46
INV01422,J01422,C0115,Property Management,2025-10-25,2025-11-13,525.7
INV01423,J01423,C0012,Residential,2026-02-09,2026-02-18,6859.75
INV01424,J01424,C0034,Property Management,2025-09-14,2025-11-03,9228.41
INV01425,J01425,C0361,Commercial,2026-05-03,2026-05-05,132.33
INV01426,J01426,C0120,Property Management,2026-06-22,2026-07-23,3338.61
INV01427,J01427,C0313,Residential,2026-06-14,,237.08
INV01428,J01428,C0376,Residential,2025-08-02,2025-08-16,114.5
INV01429,J01429,C0170,Property Management,2025-07-16,2025-09-13,81.68
INV01430,J01430,C0071,Commercial,2026-01-25,2026-02-09,199.99
INV01431,J01431,C0095,Property Management,2025-11-07,2025-12-31,94.54
INV01432,J01432,C0132,Property Management,2026-02-17,2026-04-09,3622.4
INV01433,J01433,C0007,Residential,2025-09-25,2025-09-28,199.25
INV01434,J01434,C0256,Residential,2025-09-27,,4218.01
INV01435,J01435,C0091,Residential,2026-05-04,2026-05-17,824.01
INV01436,J01436,C0020,Residential,2026-02-13,2026-02-27,1460.91
INV01437,J01437,C0303,Property Management,2025-08-25,2025-09-13,562.94
INV01438,J01438,C0200,Property Management,2025-12-20,,133.8
INV01439,J01439,C0097,Commercial,2025-09-11,2025-09-18,7646.7
INV01440,J01440,C0047,Property Management,2026-06-03,2026-07-21,7481.08
INV01441,J01441,C0165,Commercial,2026-01-18,2026-02-03,3958.66
INV01442,J01442,C0013,Residential,2026-01-10,2026-01-29,6447.44
INV01443,J01443,C0022,Residential,2025-11-25,2025-11-25,167.73
INV01444,J01444,C0015,Residential,2025-12-08,2025-12-08,197.25
INV01445,J01445,C0190,Residential,2026-02-08,2026-02-19,534.19
INV01446,J01446,C0366,Commercial,2025-10-22,2025-11-02,342.53
INV01447,J01447,C0003,Residential,2025-10-14,2025-10-17,8926.37
INV01448,J01448,C0206,Residential,2026-01-16,2026-01-27,3450.64
INV01449,J01449,C0335,Property Management,2026-02-02,2026-04-24,3788.91
INV01450,J01450,C0130,Commercial,2025-11-20,2025-11-29,6560.73
INV01451,J01451,C0327,Residential,2026-06-05,2026-06-12,3840.53
INV01452,J01452,C0146,Property Management,2025-09-24,2025-11-03,3247.9
INV01453,J01453,C0255,Property Management,2025-10-12,2025-12-03,4704.73
INV01454,J01454,C0043,Residential,2025-07-20,2025-07-28,188.89
INV01455,J01455,C0394,Residential,2025-09-12,2025-09-18,78.08
INV01456,J01456,C0008,Residential,2025-12-10,2025-12-29,759.66
INV01457,J01457,C0195,Residential,2026-05-26,2026-06-07,252.1
INV01458,J01458,C0036,Residential,2026-02-10,2026-02-18,1008.2
INV01459,J01459,C0266,Residential,2025-08-27,2025-09-23,6705.64
INV01460,J01460,C0004,Commercial,2025-09-12,2025-09-25,5787.28
INV01461,J01461,C0280,Residential,2025-10-23,2025-10-23,348.24
INV01462,J01462,C0384,Residential,2026-05-12,2026-05-17,120.13
INV01463,J01463,C0275,Residential,2026-03-03,2026-03-22,637.31
INV01464,J01464,C0189,Residential,2026-01-15,2026-01-25,3798.02
INV01465,J01465,C0065,Property Management,2026-04-04,2026-05-07,7904.76
INV01466,J01466,C0238,Residential,2026-02-17,2026-03-01,102.27
INV01467,J01467,C0100,Residential,2025-10-20,2025-11-02,8508.83
INV01468,J01468,C0110,Residential,2026-01-26,2026-02-01,474.98
INV01469,J01469,C0103,Residential,2026-05-16,2026-05-28,117.45
INV01470,J01470,C0356,Property Management,2025-10-01,2025-12-05,90.48
INV01471,J01471,C0401,Residential,2025-09-18,2025-10-05,193.91
INV01472,J01472,C0391,Property Management,2026-03-07,,628.63
INV01473,J01473,C0028,Property Management,2025-08-13,2025-10-16,217.52
INV01474,J01474,C0320,Residential,2025-12-05,2025-12-12,8955.47
INV01475,J01475,C0411,Residential,2025-11-26,2025-12-13,3317.1
INV01476,J01476,C0288,Residential,2026-05-13,2026-05-19,161.35
INV01477,J01477,C0050,Property Management,2025-08-28,2025-11-07,572.95
INV01478,J01478,C0300,Residential,2025-07-11,2025-07-29,600.34
INV01479,J01479,C0190,Residential,2025-12-24,2025-12-24,248.22
INV01480,J01480,C0150,Residential,2026-06-08,2026-06-08,7183.89
INV01481,J01481,C0187,Property Management,2025-07-09,2025-09-12,200.51
INV01482,J01482,C0027,Property Management,2026-03-08,,654.58
INV01483,J01483,C0171,Property Management,2025-11-17,2026-01-31,116.35
INV01484,J01484,C0103,Residential,2025-07-10,2025-07-13,4242.24
INV01485,J01485,C0402,Commercial,2025-12-19,2025-12-30,497.16
INV01486,J01486,C0137,Residential,2025-10-07,2025-10-11,81.25
INV01487,J01487,C0416,Property Management,2026-03-18,2026-05-08,4271.15
INV01488,J01488,C0039,Property Management,2026-04-19,2026-06-17,3254.01
INV01489,J01489,C0403,Residential,2025-09-18,2025-09-29,124.87
INV01490,J01490,C0368,Property Management,2025-08-11,2025-09-17,674.72
INV01491,J01491,C0321,Residential,2025-08-10,2025-08-17,158.34
INV01492,J01492,C0375,Property Management,2025-10-04,2025-11-17,125.71
INV01493,J01493,C0074,Property Management,2025-09-29,2025-11-30,8117.79
INV01494,J01494,C0388,Property Management,2025-10-05,2025-11-20,695.83
INV01495,J01495,C0219,Commercial,2026-03-17,2026-03-20,2477.56
INV01496,J01496,C0387,Residential,2026-06-15,2026-07-03,2235.41
INV01497,J01497,C0007,Residential,2026-02-06,2026-02-10,9363.01
INV01498,J01498,C0135,Residential,2026-06-23,2026-07-02,7862.89
INV01499,J01499,C0280,Residential,2025-12-01,2025-12-13,149.93
INV01500,J01500,C0408,Property Management,2026-02-24,2026-04-02,138.49
INV01501,J01501,C0013,Residential,2025-09-11,2025-09-18,203.41
INV01502,J01502,C0406,Commercial,2026-01-04,2026-01-17,1341.59
INV01503,J01503,C0173,Residential,2026-02-27,2026-03-10,282.83
INV01504,J01504,C0250,Residential,2025-11-20,,6598.22
INV01505,J01505,C0055,Residential,2026-06-06,2026-06-08,216.27
INV01506,J01506,C0007,Residential,2025-10-19,2025-10-30,214.35
INV01507,J01507,C0067,Property Management,2026-05-10,2026-06-12,6677.82
INV01508,J01508,C0010,Property Management,2026-04-16,2026-05-27,108.53
INV01509,J01509,C0285,Property Management,2025-12-08,2026-01-26,100.56
INV01510,J01510,C0313,Residential,2026-05-20,2026-05-31,4527.3
INV01511,J01511,C0385,Residential,2026-03-19,2026-03-28,4390.13
INV01512,J01512,C0200,Property Management,2025-11-14,2025-12-11,8164.6
INV01513,J01513,C0115,Property Management,2025-07-31,2025-09-17,122.48
INV01514,J01514,C0161,Residential,2025-11-17,2025-11-28,623.34
INV01515,J01515,C0376,Residential,2026-05-02,2026-05-09,3863.38
INV01516,J01516,C0153,Residential,2026-01-09,2026-01-09,123.19
INV01517,J01517,C0398,Residential,2025-08-10,2025-08-15,836.86
INV01518,J01518,C0234,Residential,2025-12-08,2025-12-17,5155.7
INV01519,J01519,C0168,Residential,2025-07-09,2025-07-21,6815.45
INV01520,J01520,C0203,Residential,2026-05-18,2026-05-27,112.32
INV01521,J01521,C0029,Commercial,2026-04-18,2026-04-19,1022.11
INV01522,J01522,C0387,Residential,2025-09-22,2025-10-09,5217.77
INV01523,J01523,C0214,Residential,2026-01-22,2026-02-10,627.05
INV01524,J01524,C0123,Residential,2025-08-29,2025-09-06,1952.59
INV01525,J01525,C0113,Residential,2026-03-03,2026-03-13,1320.48
INV01526,J01526,C0262,Property Management,2026-05-21,2026-07-31,189.29
INV01527,J01527,C0019,Commercial,2025-07-21,2025-08-02,4369.49
INV01528,J01528,C0109,Commercial,2026-01-05,2026-01-14,259.17
INV01529,J01529,C0104,Residential,2026-01-08,2026-01-20,187.8
INV01530,J01530,C0015,Residential,2026-05-30,2026-06-02,3002.97
INV01531,J01531,C0412,Property Management,2025-08-27,2025-10-23,500.17
INV01532,J01532,C0419,Property Management,2026-06-19,2026-08-17,4898.88
INV01533,J01533,C0013,Residential,2025-11-07,2025-11-16,4935.45
INV01534,J01534,C0201,Property Management,2026-01-15,2026-02-24,621.27
INV01535,J01535,C0316,Residential,2026-06-07,2026-06-19,3800.66
INV01536,J01536,C0228,Residential,2025-11-18,2025-11-24,576.83
INV01537,J01537,C0144,Residential,2026-02-02,2026-02-16,492.24
INV01538,J01538,C0062,Residential,2025-11-12,,143.96
INV01539,J01539,C0058,Property Management,2026-03-01,2026-04-16,224.77
INV01540,J01540,C0246,Residential,2025-11-16,2025-11-20,354.71
INV01541,J01541,C0090,Property Management,2026-02-07,2026-04-28,147.97
INV01542,J01542,C0104,Residential,2025-11-21,2025-12-04,3965.24
INV01543,J01543,C0289,Residential,2026-02-15,2026-02-21,802.85
INV01544,J01544,C0046,Commercial,2025-07-25,2025-07-25,3414.73
INV01545,J01545,C0377,Residential,2026-01-07,2026-01-21,512.44
INV01546,J01546,C0346,Property Management,2025-11-27,2026-02-05,461.98
INV01547,J01547,C0231,Residential,2025-12-18,2025-12-25,727.59
INV01548,J01548,C0175,Residential,2026-05-17,2026-05-17,460.91
INV01549,J01549,C0215,Residential,2025-10-14,2025-10-22,204.37
INV01550,J01550,C0351,Residential,2025-11-08,2025-11-15,549.07
INV01551,J01551,C0337,Residential,2026-04-07,2026-04-10,196.34
INV01552,J01552,C0080,Residential,2025-08-24,2025-09-01,7872.36
INV01553,J01553,C0074,Property Management,2026-03-16,2026-04-30,8995.06
